Sentence,Label
"In addition, highly MODIFIED forms of [E]PROTEIN[/E] cannot bind to p53 in the presence of the E6 oncoprotein and, conversely, binding of E6-AP to p53 interferes with MODIFICATION of E6-AP",1
Itch selectively binds and MODIFIES p73 but not p53; this results in the rapid proteasome-dependent degradation of [E]PROTEIN[/E],1
Insights into Lafora disease: malin is an TRANSFERASE that MODIFIES and promotes the degradation of [E]PROTEIN[/E],1
"AIP2 has a stronger binding affinity for the B2 + B3 domain of ABI3 than the [E]PROTEIN[/E], but only MODIFIES the latter",1
Parkin MODIFIES and promotes the degradation of [E]PROTEIN[/E],1
"CHIP noncanonically MODIFIES SirT6 at [E]PROTEIN[/E], which stabilizes SirT6 and prevents SirT6 canonical MODIFICATION by other TRANSFERASES",1
These results demonstrate that MDM2 regulates the stability of PCAF by MODIFYING and degrading [E]PROTEIN[/E].,1
These results demonstrate that MDM2 regulates the stability of [E]PROTEIN[/E] by MODIFYING and degrading this protein.,1
"In vivo and in vitro recruitment of an IkappaBalpha-TRANSFERASE to [E]PROTEIN[/E] phosphorylated by IKK, leading to MODIFICATION",1
IP-pIkappaBalpha also catalyzed MODIFICATION of an [E]PROTEIN[/E] previously phosphorylated by IkappaB-kinase (IKK) which is referred to as transMODIFICATION,1
"We found here that a phosphorylated [E]PROTEIN[/E] from the crude extract of HeLa cells which had been treated with tumor necrosis factor-alpha (TNFalpha) caused a dramatic MODIFICATION of itself, termed autoMODIFICATION, when incubated with ATP, GROUP, and E1-activating and TRANSFERASE-conjugating enzymes",1
"We found here that a phosphorylated IkappaBalpha immunoprecipitated (IP-pIkappaBalpha) from the crude extract of HeLa cells which had been treated with tumor necrosis factor-alpha (TNFalpha) caused a dramatic MODIFICATION of [E]PROTEIN[/E], termed autoMODIFICATION, when incubated with ATP, GROUP, and E1-activating and TRANSFERASE-conjugating enzymes",1
Reconstitution of [E]PROTEIN[/E] MODIFICATION with complexes containing SCFGrr1 and Rbx1,1
"In yeast, [E]PROTEIN[/E] is controlled by phosphorylation-dependent MODIFICATION",1
Identification of [E]PROTEIN[/E] as a substrate for E6-associated protein-mediated MODIFICATION,1
Signal induced phosphorylation of IkappaBalpha on serine 32 and 36 targets the protein for MODIFICATION on [E]PROTEIN[/E],1
We show here that [E]PROTEIN[/E] MODIFICATION and degradation are induced in vivo by UV irradiation and by the UV-mimetic compound 4-nitroquinoline-1-oxide (4-NQO) and that a functional RSP5 gene product is required for this effect,1
"Furthermore, we show that Mdm2 mediates [E]PROTEIN[/E] own MODIFICATION in a RING finger-dependent manner, which requires no eukaryotic proteins other than GROUP-activating enzyme (E1) and an GROUP-conjugating enzyme (TRANSFERASE)",1
The recent observation that the VHL protein is a subunit of an Skp1-Cul1/Cdc53-F-box (SCF)-like TRANSFERASE raised the possibility that VHL may be directly responsible for regulating cellular levels of HIF1alpha by targeting [E]PROTEIN[/E] for MODIFICATION and proteolysis,1
We show here that [E]PROTEIN[/E] is also targeted for MODIFICATION by the E6-E6AP complex in vitro and that expression of E6 induces degradation of hScrib in vivo,1
"N-Terminally extended human GROUP-conjugating enzymes (TRANSFERASE) mediate the MODIFICATION of RING-finger proteins, [E]PROTEIN[/E] and RNF8",1
"N-Terminally extended human GROUP-conjugating enzymes (TRANSFERASE) mediate the MODIFICATION of RING-finger proteins, ARA54 and [E]PROTEIN[/E]",1
Hrd1p is required for the degradation and MODIFICATION of [E]PROTEIN[/E] and physically associates with relevant GROUP-conjugating enzymes (TRANSFERASE),1
c-Abl regulates [E]PROTEIN[/E] levels under normal and stress conditions by preventing its nuclear export and MODIFICATION,1
"Although trafficking and degradation of several [E]PROTEIN[/E] are regulated by MODIFICATION catalyzed by TRANSFERASES, there has been little evidence connecting MODIFICATION with regulation of mammalian G protein (heterotrimeric guanine nucleotide-binding protein)-coupled receptor (GPCR) function",1
"Although trafficking and degradation of several membrane proteins are regulated by MODIFICATION catalyzed by TRANSFERASES, there has been little evidence connecting MODIFICATION with regulation of [E]PROTEIN[/E]",1
Agonist stimulation of endogenous or transfected beta2-adrenergic receptors (beta2ARs) led to rapid MODIFICATION of both the receptors and [E]PROTEIN[/E],1
"Moreover, proteasome inhibitors reduced receptor internalization and degradation, thus implicating a role for the MODIFICATION machinery in the trafficking of the [E]PROTEIN[/E]",1
Our results revealed a unique requirement for a negatively charged residue in the carboxyl-terminal region of Skp2 in recognition of Cks1 and MODIFICATION of [E]PROTEIN[/E].,1
"HOS expression and activities are required for IFNalpha-stimulated MODIFICATION of IFNAR1, [E]PROTEIN[/E], down-regulation of IFNAR1 levels, and IFNAR1 proteolysis via the lysosomal pathway",1
"HOS expression and activities are required for IFNalpha-stimulated MODIFICATION of IFNAR1, endocytosis of the type I interferon receptor, down-regulation of [E]PROTEIN[/E] levels, and IFNAR1 proteolysis via the lysosomal pathway",1
"HOS expression and activities are required for IFNalpha-stimulated MODIFICATION of IFNAR1, endocytosis of the type I interferon receptor, down-regulation of IFNAR1 levels, and [E]PROTEIN[/E] proteolysis via the lysosomal pathway",1
"In addition, Hdm2 is a positive regulator of Tat-mediated transactivation, indicating that the transcriptional properties of [E]PROTEIN[/E] are stimulated by MODIFICATION",1
MODIFICATION regulates [E]PROTEIN[/E] degradation and AMPA receptor surface expression,1
"Although Mdm2-mediated MODIFICATION is essential for both degradation and nuclear export of [E]PROTEIN[/E], the molecular basis for the differential effects of Mdm2 remains unknown",1
These results clarify the nature of MODIFICATION-mediated [E]PROTEIN[/E] regulation and suggest that distinct mechanisms regulate p53 function in accordance with the levels of Mdm2 activity.,1
"Importantly, [E]PROTEIN[/E] is located in a site homologous to K22 that serves as an MODIFICATION site in I kappa B alpha",1
[E]PROTEIN[/E] MODIFICATION by COP1 TRANSFERASE desensitizes phytochrome A signaling,1
Phosphorylation of Wee1A by these kinases cooperatively stimulated the recognition and MODIFICATION of [E]PROTEIN[/E] by SCF(beta-TrCP1/2) in vitro,1
The [E]PROTEIN[/E](S349A) mutant is resistant to MODIFICATION and is more stable than its wild-type counterpart,1
Phosphorylated [E]PROTEIN[/E] undergoes MODIFICATION by SCF(beta-TrCP) in vitro,1
Cardiac voltage-gated sodium channel [E]PROTEIN[/E] is regulated by Nedd4-2 mediated MODIFICATION,1
"Furthermore, both in vitro and cellular studies implicate [E]PROTEIN[/E] as a MODIFICATION substrate for topors",1
[E]PROTEIN[/E] levels are regulated by MODIFICATION and 26 S proteasome-mediated degradation,1
One of the key problems in understanding the biology of [E]PROTEIN[/E] has been the identification of a specific target of BRCA1/BARD1 MODIFICATION and its effect on mammary cell biology,1
Inhibition of [E]PROTEIN[/E] MODIFICATION can increase its cell surface expression and may provide an approach to treat CF.,1
"Vif targets [E]PROTEIN[/E] for MODIFICATION and proteasomal degradation by forming an SCF-like TRANSFERASE complex composed of Cullin5, Elongin B, and Elongin C (Vif-BC-Cul5) through a novel SOCS-box motif",1
We compare the MODIFICATION levels of [E]PROTEIN[/E] mediated by control and sickle cell spectrin using a biotinylated GROUP cell-free assay,1
"Finally, depletion of endogenous UBPY by RNA interference resulted in elevated MODIFICATION and accelerated degradation of [E]PROTEIN[/E]",1
Overexpression of UBPY reduced the MODIFICATION level of [E]PROTEIN[/E] and delayed its degradation in EGF-stimulated cells,1
"In EGF-stimulated cells, UBPY underwent MODIFICATION and bound to [E]PROTEIN[/E]",1
"Our results suggest that site-specific MODIFICATION regulates the switch between an activating and a repressive state of the [E]PROTEIN[/E], and they suggest a strategy to interfere with Myc function in vivo.",1
"Furthermore, Parkin controls the intracellular levels of sumoylated HDAC4, as a result of the MODIFICATION and degradation of [E]PROTEIN[/E]",1
We also demonstrated that [E]PROTEIN[/E] becomes a target for Parkin TRANSFERASE and is processed via Parkin-mediated MODIFICATION and subsequent proteasomal degradation,1
We also demonstrated that [E]PROTEIN[/E] becomes a target for Parkin TRANSFERASE and is processed via Parkin-mediated MODIFICATION and subsequent proteasomal degradation,1
Our findings suggested that the intracellular levels of [E]PROTEIN[/E] and its functional activity may be modulated by Parkin-mediated MODIFICATION and proteasomal pathways.,1
"In conclusion, Ro52 and [E]PROTEIN[/E] transregulate each other by MODIFICATION and deMODIFICATION.",1
"Interestingly, we showed through in vivo and in vitro assays that [E]PROTEIN[/E] is selected for MODIFICATION when all other lysines are available",1
Our results define a regulatory mechanism for protein MODIFICATION that involves the signal-induced degradation of an inhibitory [E]PROTEIN[/E].,1
Here we show that Bcl10 targets [E]PROTEIN[/E] for lysine-63-linked MODIFICATION,1
"MODIFICATION of [E]PROTEIN[/E] plays a crucial role in regulating replication past DNA damage in eukaryotes, but the detailed mechanisms appear to vary in different organisms",1
Cell survival through [E]PROTEIN[/E] is differentially regulated by MODIFICATION,1
Our results indicate that [E]PROTEIN[/E] are differentially regulated by MODIFICATION to modulate the survival of neurons.,1
Our results indicate that cold stress responses in Arabidopsis are attenuated by a MODIFICATION/proteasome pathway in which HOS1 mediates the degradation of the [E]PROTEIN[/E] protein.,1
"We found that the underlying molecular mechanism is based on interaction between the UIM and a TRANSFERASE (TRANSFERASE), which has [E]PROTEIN[/E] been modified by MODIFICATION",1
[E]PROTEIN[/E] destabilization and MODIFICATION required an intact RING domain in Trim32,1
CHIP protects from the neurotoxicity of expanded and wild-type [E]PROTEIN[/E] and promotes their MODIFICATION and degradation,1
"However, the mechanism underlying cyclin D1 MODIFICATION and [E]PROTEIN[/E] subsequent degradation is not yet clear",1
MODIFICATION of [E]PROTEIN[/E] by Nedd4-2 regulates receptor lysosomal targeting and mediates receptor signaling,1
"In order to analyze the role of Nedd4-2 MODIFICATION on [E]PROTEIN[/E] function, we generated three TrkA mutants, by introducing point mutations on conserved hydrophobic amino acids - Leu784 and Val790 switched to Ala",1
"Change in [E]PROTEIN[/E] MODIFICATION level, as modulated by USP49, regulates U1A and U2B association with chromatin and binding to nascent pre-mRNA",1
A new mechanism of [E]PROTEIN[/E] MODIFICATION and degradation: roles of SCF(FBXL19) TRANSFERASE and Erk2,1
"We have shown that a Skp1-Cul1-F-box (SCF) FBXL19 TRANSFERASE targets [E]PROTEIN[/E], a related member of the Rho family for MODIFICATION and degradation",1
A [E]PROTEIN[/E] mutant protein was resistant to SCF(FBXL19)-mediated MODIFICATION and degradation and exhibited a longer lifespan,1
The TRANSFERASE CHIP prevents [E]PROTEIN[/E] degradation through noncanonical MODIFICATION,1
Ubp2 regulates [E]PROTEIN[/E] MODIFICATION activity in vivo and in vitro,1
MODIFICATION plays important and diverse roles in modulating [E]PROTEIN[/E] functions,1
We next identified K789 and [E]PROTEIN[/E] in axin as the MODIFICATION sites by Smurf1,1
We next identified [E]PROTEIN[/E] and K821 in axin as the MODIFICATION sites by Smurf1,1
In vitro and in vivo assays revealed that these mutants decreased the MODIFICATION and increased the intracellular levels of WNK4 compared with [E]PROTEIN[/E],1
"Among the various KLHL3 mutations that cause PHAII, we demonstrated that the R528H mutation in the Kelch domain decreased the binding to WNK4, thereby causing less MODIFICATION and increased intracellular levels of [E]PROTEIN[/E]",1
In vitro and in vivo assays revealed that these mutants decreased the MODIFICATION and increased the intracellular levels of [E]PROTEIN[/E] compared with wild-type KLHL3,1
MODIFICATION of the [E]PROTEIN[/E] by a Cdc34p-dependent pathway,1
Identification of a human GROUP-conjugating enzyme that mediates the E6-AP-dependent MODIFICATION of [E]PROTEIN[/E],1
The bacterially expressed and purified Cdc34 protein is shown here to catalyze [E]PROTEIN[/E] own MODIFICATION via an intramolecular transfer of its thiol ester-linked GROUP to a lysine,1
The bacterially expressed and purified Cdc34 protein is shown here to catalyze its own MODIFICATION via an intramolecular transfer of its thiol ester-linked GROUP to a [E]PROTEIN[/E],1
The bacterially expressed and purified [E]PROTEIN[/E] protein is shown here to catalyze its own MODIFICATION via an intramolecular transfer of its thiol ester-linked GROUP to a lysine,1
Models of Rad6p action propose that [E]PROTEIN[/E] MODIFICATION function is followed by proteolysis of unknown MODIFIED targets,1
Models of [E]PROTEIN[/E] action propose that its MODIFICATION function is followed by proteolysis of unknown MODIFIED targets,1
"MODIFICATION allows [E]PROTEIN[/E] to interact with the endocytic protein epsin-1, thereby driving EpoR endocytosis",1
Deletion analysis of SIC1 indicates that the [E]PROTEIN[/E] are both necessary and sufficient to serve as substrate for CDC34-dependent MODIFICATION,1
"We show here that E6-AP can target [E]PROTEIN[/E] for MODIFICATION in vitro and provide evidence that, under conditions of overexpression, E6-AP efficiently promotes its own degradation in vivo",1
"This SCF complex also recognizes a [E]PROTEIN[/E] in beta-catenin, a protein with levels also regulated by phosphorylation-dependent MODIFICATION",1
"This SCF complex also recognizes a conserved destruction motif in [E]PROTEIN[/E], a protein with levels also regulated by phosphorylation-dependent MODIFICATION",1
[E]PROTEIN[/E] is specifically targeted for MODIFICATION by binding to a Cdc4p/Skp1p subcomplex,1
"MODIFICATION, mediated by the Cbl family of TRANSFERASES, has emerged as a physiological mechanism of [E]PROTEIN[/E] down-regulation, and this mechanism appears to contribute to ErbB2 down-regulation induced by therapeutic anti-ErbB2 antibodies",1
Hsp90 inhibitory ansamycin antibiotics such as geldanamycin (GA) induce rapid MODIFICATION and down-regulation of [E]PROTEIN[/E],1
"Overexpression of wild type CHIP, but not its U-box mutant H260Q, induced MODIFICATION and reduction in both [E]PROTEIN[/E] in vivo, and this effect was additive with that of 17-allylamino-geldanamycin (17-AAG)",1
The CHIP U-box mutant H260Q reduced 17-AAG-induced [E]PROTEIN[/E] MODIFICATION,1
The mechanisms by which Skp2 recognizes Cks1 to MODIFY [E]PROTEIN[/E] remain obscure,1
"Although Asp-331 mutation negates the ability of the Skp1-Cullin-F-box protein (SCF) complex to MODIFY [E]PROTEIN[/E], such a mutation has no effect on Skp2 selfMODIFICATION",1
"In the current study, we have examined whether CHIP, a TRANSFERASE that is known to MODIFY other [E]PROTEIN[/E], could act as an TRANSFERASE for nNOS",1
"Here we report that while all four protein isoforms bind to LNX, only [E]PROTEIN[/E] are MODIFIED and degraded",1
"CHIP MODIFIES [E]PROTEIN[/E], primarily with short, noncanonical multiubiquitin chains but has no appreciable effect on steady-state levels or half-life of this protein",1
CHIP is a U-box-dependent TRANSFERASE: identification of [E]PROTEIN[/E] as a target for MODIFICATION,1
A novel PTB-PDZ domain interaction mediates isoform-specific MODIFICATION of mammalian [E]PROTEIN[/E],1
"LNX was originally cloned as a Numb PTB-binding molecule, and it was subsequently found to act as a RING finger-type TRANSFERASE for the MODIFICATION and degradation of [E]PROTEIN[/E]",1
We demonstrate that the isoform-specific MODIFICATION of [E]PROTEIN[/E] is due to a novel interaction between the first PDZ domain (PDZ1) of LNX and the PTBi variant,1
Deletion of LNX PDZ1 domain resulted in loss of MODIFICATION and subsequent degradation of the [E]PROTEIN[/E],1
Interestingly efficient [E]PROTEIN[/E] MODIFICATION not only depends on association with the LNX PDZ1 domain but also requires binding to the canonical PTB-binding motif NPAY in LNX,1
"MODIFICATION of [E]PROTEIN[/E] by CHIP, a chaperone-dependent TRANSFERASE",1
"Moreover, incubation of nNOS with a purified system containing an E1 GROUP-activating enzyme, an TRANSFERASE GROUP carrier protein conjugating enzyme (UbcH5a), CHIP, glutathione S-transferase-tagged GROUP, and an ATP-generating system leads to the MODIFICATION of [E]PROTEIN[/E]",1
"The Hsp70 chaperone increases CHIP-mediated MODIFICATION of ataxin-1 in vitro, and the tetratricopeptide repeat domain, which mediates CHIP interactions with chaperones, is required for [E]PROTEIN[/E] MODIFICATION in cell culture",1
"We found that, similar to its mammalian homologues, [E]PROTEIN[/E] is autoMODIFIED in vivo",1
"The coiled-coil domain of SPA1, a negative regulator of phyA signalling, has no effect on [E]PROTEIN[/E] autoMODIFICATION but facilitates LAF1 MODIFICATION at low COP1 concentrations",1
The same TRANSFERASE also support [E]PROTEIN[/E] autoMODIFICATION,1
Here we show that an intact RING domain of TRAF6 in conjunction with the TRANSFERASE enzyme Ubc13/Uev1A is necessary for Lys-63-linked autoMODIFICATION of [E]PROTEIN[/E] and for its ability to activate IKK and NF-kappaB,1
"Because these studies are primarily based on cell-free systems, the role of the TRANSFERASE activity of TRAF6 and [E]PROTEIN[/E] autoMODIFICATION to initiate the NF-kappaB pathway in vivo remain elusive",1
Site-specific Lys-63-linked [E]PROTEIN[/E] autoMODIFICATION is a critical determinant of I kappa B kinase activation,1
These data establish a signaling cascade in which regulated site-specific Lys-63-linked [E]PROTEIN[/E] autoMODIFICATION is the critical upstream mediator of IKK.,1
"Finally, [E]PROTEIN[/E] is itself MODIFIED in egg extracts and is also autoMODIFIED in vitro",1
autoMODIFICATION of [E]PROTEIN[/E],1
"An Mdm2 mutant (K466/467Q) mimicking acetylation is impaired in its ability to promote p53 MODIFICATION, as well as [E]PROTEIN[/E] autoMODIFICATION",1
All four TRANSFERASE promote autoMODIFICATION of [E]PROTEIN[/E] without affecting TRANSFERASE activity,1
These results suggest that autoMODIFICATION and subsequent degradation of [E]PROTEIN[/E] represents a mechanism to control intracellular E6-AP levels by inactivating E6-AP molecules that are not bound to substrate proteins.,1
autoMODIFICATION of [E]PROTEIN[/E] is mediated mainly by intermolecular transfer of GROUP,1
UBPY-mediated [E]PROTEIN[/E] deMODIFICATION promotes EGFR degradation,1
"281, 12618-12624) concludes that UBPY-mediated [E]PROTEIN[/E] deMODIFICATION is essential for EGFR degradation",1
Our findings provide further evidence in favor of the model that UBPY-mediated [E]PROTEIN[/E] deMODIFICATION promotes EGFR degradation.,1
"Null yuh1 ubp1 ubp2 ubp3 quadruple mutants are viable and retain the ability to deMODIFY [E]PROTEIN[/E], indicating the presence of at least one more GROUP-specific processing protease in S",1
Immunopurified UBPY deMODIFIED [E]PROTEIN[/E] in vitro,1
"These results suggest that wild-type UnpEL is MODIFIED by Ro52 and deMODIFIED by itself (self-deMODIFICATION), while [E]PROTEIN[/E] is MODIFIED by Ro52 but not deMODIFIED by itself",1
"These results suggest that [E]PROTEIN[/E] is MODIFIED by Ro52 and deMODIFIED by itself (self-deMODIFICATION), while mutant UnpEL is MODIFIED by Ro52 but not deMODIFIED by itself",1
[E]PROTEIN[/E] is MODIFIED by Ro52 and deMODIFIED by itself,1
"Significantly, HAUSP has an intrinsic enzymatic activity that specifically deMODIFIES [E]PROTEIN[/E] both in vitro and in vivo",1
"Here, we show that the DUB GROUP specific protease 1 (USP1) deMODIFIES [E]PROTEIN[/E], PCNA, as a safeguard against error-prone translesion synthesis (TLS) of DNA",1
"These properties of UBP1 distinguish it from the previously cloned yeast protease YUH1, which deMODIFIES [E]PROTEIN[/E] but is virtually inactive with longer fusions such as GROUP-beta-galactosidase",1
Here we show that USP7 interacts with and deMODIFIES [E]PROTEIN[/E] both in vitro and in vivo,1
"Upon completion of substrate MODIFICATION, ataxin-3 deMODIFIES [E]PROTEIN[/E], effectively terminating the reaction",1
USP49 deMODIFIES [E]PROTEIN[/E] and regulates cotranscriptional pre-mRNA splicing,1
USP49 forms a complex with RuvB-like1 (RVB1) and SUG1 and specifically deMODIFIES [E]PROTEIN[/E] in vitro and in vivo,1
"Association with a substrate or Rup1 increased Rsp5 selfMODIFICATION, whereas Ubp2 efficiently deMODIFIES [E]PROTEIN[/E] in vivo and in vitro",1
We conclude that UBPY negatively regulates the rate of EGFR down-regulation by deMODIFYING [E]PROTEIN[/E] on endosomes.,1
OTUD5 regulates p53 stability by deMODIFYING [E]PROTEIN[/E],1
deMODIFICATION of [E]PROTEIN[/E] by HAUSP is an important pathway for p53 stabilization,1
"Truncations of CYLD found in cylindromatosis result in reduced enzymatic activity, indicating a link between impaired deMODIFICATION of [E]PROTEIN[/E] and human pathophysiology.",1
"Truncations of CYLD found in cylindromatosis result in reduced enzymatic activity, indicating a link between impaired deMODIFICATION of CYLD substrates and [E]PROTEIN[/E].",1
These findings suggest that MODIFICATION of HIF-1alpha is a dynamic process and that MODIFIED [E]PROTEIN[/E] might be rescued from degradation by VDU2 through deMODIFICATION,1
"Although pVHL functions as a master control for HIF-1alpha stabilization, as pVHL-TRANSFERASE mediates the MODIFICATION of both HIF-1alpha and VDU2, the balance between the pVHL-mediated MODIFICATION and VDU2-mediated deMODIFICATION of [E]PROTEIN[/E] provides another level of control for HIF-1alpha stabilization.",1
deMODIFICATION of [E]PROTEIN[/E] by USP7 determines the activity of the p53-dependent apoptotic pathway,1
"Therefore, this study identifies USP49 as a histone H2B-specific TRANSFERASE and uncovers a critical role for [E]PROTEIN[/E] deMODIFICATION in cotranscriptional pre-mRNA processing events.",1
Here we report the purification of GROUP-specific peptidase 49 (USP49) as a histone H2B-specific TRANSFERASE and demonstrate that [E]PROTEIN[/E] deMODIFICATION by USP49 is required for efficient cotranscriptional splicing of a large set of exons,1
"Histone H2B MODIFICATION and deMODIFICATION have been implicated in transcriptional regulation, but the function of [E]PROTEIN[/E] deMODIFICATION is not well defined, particularly in higher eukaryotes",1
"Multiple MODIFIED bands of [E]PROTEIN[/E] were detected in vitro in the presence of GROUP, indicating that Rad18 was MODIFIED at multiple sites through autoMODIFICATION",1
"[E]PROTEIN[/E] was also MODIFIED in an in vitro system containing GROUP, and it was degraded by the addition of proteasomes",1
"Moreover, COP1 serves as an TRANSFERASE for [E]PROTEIN[/E] in vitro and in vivo, and inhibits p53-dependent transcription and apoptosis",1
"Novel function of POSH, a JNK scaffold, as an TRANSFERASE for [E]PROTEIN[/E]",1
"To better understand the mechanisms for the regulation of KLF5 protein, we identified and characterized an TRANSFERASE for [E]PROTEIN[/E], i.e. WWP1",1
"These findings not only established WWP1 as an TRANSFERASE for [E]PROTEIN[/E], they also further implicated the KLF5 pathway in human carcinogenesis.",1
[E]PROTEIN[/E] is hyperMODIFIED in cells as defined by immunoprecipitation and immunoblotting with an anti-GROUP antibody,1
The mutation of Ser(72) on p53R2 to alanine results in the hyperMODIFICATION of [E]PROTEIN[/E] and reduces p53R2 stability,1
"We find that, in response to UV irradiation, [E]PROTEIN[/E] is MODIFIED in a manner similar to that in Saccharomyces cerevisiae",1
"Furthermore, we demonstrate that the in vivo MODIFICATION of members of the Nedd4 family of TRANSFERASE correlates with their ability to MODIFY [E]PROTEIN[/E]",1
"In the Drosophila embryo, inactivation of the TAFII250 ubac activity reduces the cellular level of MODIFIED [E]PROTEIN[/E] and the expression of genes targeted by the maternal activator Dorsal",1
E1A expression caused a decrease in MODIFIED but not MODIFIED [E]PROTEIN[/E] in cells,1
"A p53-GROUP fusion protein that mimics MODIFIED [E]PROTEIN[/E] was found to accumulate in the cytoplasm in an Mdm2-independent manner, indicating that MODIFICATION is critical for p53 trafficking",1
"Multiple MODIFIED bands of Rad18 were detected in vitro in the presence of GROUP, indicating that [E]PROTEIN[/E] was MODIFIED at multiple sites through autoMODIFICATION",1
"The bands were identified as MODIFIED and MODIFIED forms of [E]PROTEIN[/E], respectively, by mass spectrometry",1
"Multiple MODIFIED bands of Rad18 were detected in vitro in the presence of GROUP, indicating that Rad18 was MODIFIED at [E]PROTEIN[/E] through autoMODIFICATION",1
"MODIFIED [E]PROTEIN[/E] was detected mainly in the cytoplasm, whereas MODIFIED Rad18 was detected predominantly in the nuclei",1
"Ultraviolet (UV) irradiation inactivates USP1 through an autocleavage event, thus enabling MODIFIED [E]PROTEIN[/E] to accumulate and to activate TLS",1
Regulation of MODIFIED [E]PROTEIN[/E] by DUB autocleavage,1
GROUP receptors [E]PROTEIN[/E] are frequently MODIFIED by a process that requires the presence of a UBD and is referred to as coupled MODIFICATION,1
TAFII250 mediates MODIFICATION of [E]PROTEIN[/E] in vitro,1
"Purified BRCA1-(1-639)*BARD1 stimulated the Ubc5c-mediated MODIFICATION of [E]PROTEIN[/E] in vitro, suggesting a possible role for BRCA1*BARD1 in modifying chromatin structure",1
"MODIFICATION of [E]PROTEIN[/E] is a key step in the Fanconi anemia (FA) tumor suppressor pathway, coinciding with this molecule's accumulation at sites of genome damage",1
"Consequently, while BRCA1 affects the accumulation of FANCD2 at sites of DNA damage, BRCA1/BARD1 TRANSFERASE activity is not essential for the MODIFICATION of [E]PROTEIN[/E].",1
"Here, we show that the purified BRCA1/BARD1 complex, together with E1 and UbcH5a, is sufficient to reconstitute the MODIFICATION of [E]PROTEIN[/E] in vitro",1
"In vitro, p300 with MDM2 catalyzed p53 MODIFICATION, whereas MDM2 catalyzed [E]PROTEIN[/E] MODIFICATION",1
"Here we show that low levels of Mdm2 activity induce MODIFICATION and nuclear export of [E]PROTEIN[/E], whereas high levels promote p53's MODIFICATION and nuclear degradation",1
"In the C207F mutant Rad18, MODIFICATION of [E]PROTEIN[/E] was not observed in vivo, suggesting that self-association was critical for MODIFICATION",1
MODIFICATION of [E]PROTEIN[/E]: the factors involved and their roles in HOX gene regulation,1
"However, [E]PROTEIN[/E] MODIFICATION remains poorly understood",1
"In yeast, [E]PROTEIN[/E] MODIFICATION is a cotranscriptional event regulating histone H3 methylation at lysines 4 and 79",1
"In contrast, RNAi against the RNF20/40 complex or hPAF complex reduces [E]PROTEIN[/E] MODIFICATION, lowers methylation levels at H3 lysines 4 and 79, and represses HOX gene expression.",1
"RNF20 overexpression leads to [E]PROTEIN[/E] MODIFICATION, subsequently higher levels of methylation at H3 lysines 4 and 79, and stimulation of HOX gene expression",1
Formation of a trimeric complex with hPAF stimulates [E]PROTEIN[/E] MODIFICATION activity in vitro,1
"UBE2T binds to FANCL, the TRANSFERASE subunit of the Fanconi anemia core complex, and is required for the MODIFICATION of [E]PROTEIN[/E] in vivo",1
A key step in this pathway is the MODIFICATION of [E]PROTEIN[/E] by the TRANSFERASE composed of Fanconi anemia core complex proteins,1
"MODIFICATION of [E]PROTEIN[/E] by Ube2w stabilizes the interaction between CHIP and ataxin-3, which through its DUB activity limits the length of chains attached to CHIP substrates",1
"Using in vitro assays, individual MID1 TRANSFERASE domains facilitated MODIFICATION of [E]PROTEIN[/E], whereas full-length MID1 as well as RING-Bbox1 and RING-Bbox1-Bbox2 constructs catalyzed its MODIFICATION",1
Here we report that [E]PROTEIN[/E] are MODIFIED in response to neurotrophins,1
TrkA mutants co-localized and co-immunoprecipitated more efficiently with Nedd4-2 and consequently a strong increase in the basal MODIFICATION of [E]PROTEIN[/E] was observed,1
"In addition, [E]PROTEIN[/E] MODIFICATION does not interfere with the activation of signaling cascades, but rather potentiates receptor signaling leading to differentiation.",1
"As a first step in defining the functions of the corresponding gene products, we have reconstituted [E]PROTEIN[/E] MODIFICATION in DEAE-fractionated yeast extract",1
"GROUP chain formation is abrogated in cdc4ts mutant extracts and assembly restored by the addition of exogenous CDC4, suggesting a direct role for this protein in [E]PROTEIN[/E] MODIFICATION",1
"MODIFIED Rad18 was detected mainly in the cytoplasm, whereas MODIFIED [E]PROTEIN[/E] was detected predominantly in the nuclei",1
"The bands were identified as MODIFIED and MODIFIED forms of [E]PROTEIN[/E], respectively, by mass spectrometry",1
"MODIFIED [E]PROTEIN[/E] accumulates in a kinetically trapped, but folding competent conformation, that is maintained in a soluble state by cytosolic Hsc70",1
"In vitro MODIFICATION of the p53 tumor suppressor protein was also analyzed, and [E]PROTEIN[/E] was MODIFIED when GROUP, UA, and Mdm2, an TRANSFERASE (TRANSFERASE) for p53, were added to the in vitro reaction mixture",1
Herein we report on the characterization of the CFTRDeltaF508 biogenic intermediate that is selected for proteasomal degradation and identification of cellular components that MODIFY [E]PROTEIN[/E],1
"Here, we show that ABI3 is an unstable protein and that an ABI3-interacting protein (AIP2), which contains a RING motif, can MODIFY [E]PROTEIN[/E] in vitro",1
The human CUL4B and cyclin E proteins also interact with each other and the CUL4B complexes can MODIFY [E]PROTEIN[/E],1
"Upon ligand binding, [E]PROTEIN[/E] is MODIFIED and degraded; however, the mechanisms underlying HGF receptor endocytosis are not yet known",1
[E]PROTEIN[/E] specifically binds Cdh1 and is MODIFIED in an in vitro GROUP assay system,1
E1A expression caused a decrease in MODIFIED but not MODIFIED [E]PROTEIN[/E] in cells,1
