Sentence,Label
"Thus, BRUCE normally inhibits apoptosis, and [E]PROTEIN[/E] can be important in the initiation of apoptosis by catalyzing MODIFICATION and degradation of BRUCE.",0
[E]PROTEIN[/E] mediates p300/CREB-binding protein-associated factor MODIFICATION and degradation,0
Photoreceptor MODIFICATION by [E]PROTEIN[/E] TRANSFERASE desensitizes phytochrome A signaling,0
M-phase kinases induce phospho-dependent MODIFICATION of somatic Wee1 by [E]PROTEIN[/E],0
Phosphorylation of Wee1A by these kinases cooperatively stimulated the recognition and MODIFICATION of Wee1A by [E]PROTEIN[/E] in vitro,0
Phosphorylated PRLR undergoes MODIFICATION by [E]PROTEIN[/E] in vitro,0
Cardiac voltage-gated sodium channel Nav1.5 is regulated by [E]PROTEIN[/E] mediated MODIFICATION,0
"Because Nedd4-2 is well expressed in the heart, we investigated [E]PROTEIN[/E] role in the MODIFICATION and regulation of Na(v)1.5",0
"Furthermore, [E]PROTEIN[/E]-dependent MODIFICATION of Na(v)1.5 was observed",0
"In contrast, a catalytically inactive [E]PROTEIN[/E] had no effect, indicating that MODIFICATION mediates this downregulation",0
Additional studies indicate that a conserved tryptophan within the [E]PROTEIN[/E] RING domain is required for MODIFICATION activity,0
"Our data indicate that UbcH5B/C are physiological TRANSFERASE for Mdm2, which make a significant contribution to the maintenance of low levels of p53 and Mdm2 in unstressed cells and that inhibition of p53 MODIFICATION and degradation by targeting [E]PROTEIN[/E] is not sufficient to up-regulate p53 transcriptional activity.",0
"Of the TRANSFERASE tested only UbcH5A, -B, and -C and TRANSFERASE-25K support [E]PROTEIN[/E]-mediated MODIFICATION of p53",0
"Our data indicate that UbcH5B/C are physiological TRANSFERASE for Mdm2, which make a significant contribution to the maintenance of low levels of p53 and [E]PROTEIN[/E] in unstressed cells and that inhibition of p53 MODIFICATION and degradation by targeting UbcH5B/C is not sufficient to up-regulate p53 transcriptional activity.",0
Protein MODIFICATION has been implicated in the intracellular biochemical events transduced by [E]PROTEIN[/E] receptor via different mechanisms including the degradation of Smads or their binding proteins,0
[E]PROTEIN[/E] promotes MODIFICATION of Smad2 and augments Smad2 phosphorylation that requires an intact TRANSFERASE activity of Itch,0
One of the key problems in understanding the biology of BRCA1 has been the identification of a specific target of [E]PROTEIN[/E]/BARD1 MODIFICATION and its effect on mammary cell biology,0
One of the key problems in understanding the biology of BRCA1 has been the identification of a specific target of BRCA1/[E]PROTEIN[/E] MODIFICATION and its effect on mammary cell biology,0
[E]PROTEIN[/E]-dependent MODIFICATION of gamma-tubulin regulates centrosome number,0
Mutation of the lysine 133 in MyoD prevented its MODIFICATION by the [E]PROTEIN[/E],0
Mutation in the LXXLL core motif represses MODIFICATION and degradation of MyoD induced by [E]PROTEIN[/E],0
"MODIFICATION of Hsc70-bound CFTRDeltaF508 requires [E]PROTEIN[/E], a U box containing cytosolic cochaperone",0
MODIFICATION and proteasomal-dependent degradation of p53 are regulated by its transcriptional target [E]PROTEIN[/E],0
These MODIFICATION reactions require the RING finger domain of [E]PROTEIN[/E],0
"Although pVHL functions as a master control for HIF-1alpha stabilization, as [E]PROTEIN[/E]-TRANSFERASE mediates the MODIFICATION of both HIF-1alpha and VDU2, the balance between the pVHL-mediated MODIFICATION and VDU2-mediated deMODIFICATION of HIF-1alpha provides another level of control for HIF-1alpha stabilization.",0
"Although pVHL functions as a master control for HIF-1alpha stabilization, as pVHL-TRANSFERASE mediates the MODIFICATION of both HIF-1alpha and VDU2, the balance between the [E]PROTEIN[/E]-mediated MODIFICATION and VDU2-mediated deMODIFICATION of HIF-1alpha provides another level of control for HIF-1alpha stabilization.",0
"Although [E]PROTEIN[/E] functions as a master control for HIF-1alpha stabilization, as pVHL-TRANSFERASE mediates the MODIFICATION of both HIF-1alpha and VDU2, the balance between the pVHL-mediated MODIFICATION and VDU2-mediated deMODIFICATION of HIF-1alpha provides another level of control for HIF-1alpha stabilization.",0
Vif targets APOBEC3G for MODIFICATION and proteasomal degradation by forming an SCF-like TRANSFERASE complex composed of [E]PROTEIN[/E] through a novel SOCS-box motif,0
"[E]PROTEIN[/E] targets APOBEC3G for MODIFICATION and proteasomal degradation by forming an SCF-like TRANSFERASE complex composed of Cullin5, Elongin B, and Elongin C (Vif-BC-Cul5) through a novel SOCS-box motif",0
"A [E]PROTEIN[/E] promotes the in vitro MODIFICATION of the wild type, APOBEC3G but not that of D128K mutant, which does not interact with Vif",0
MODIFICATION of APOBEC3G by an [E]PROTEIN[/E] is essential for Vif function,0
"In vitro, [E]PROTEIN[/E] was dispensable for the MODIFICATION of hyperphosphorylated Rpb1",0
Overexpression of [E]PROTEIN[/E] in cells stimulated the DNA damage-induced MODIFICATION of Rpb1,0
"Similar to the in vitro reaction, the stimulation of Rpb1 MODIFICATION by [E]PROTEIN[/E] in cells occurred only on those molecules hyperphosphorylated on Ser-5 of the heptapeptide repeat",0
"In cells, however, efficient Rpb1 MODIFICATION required the carboxyl terminus of [E]PROTEIN[/E], suggesting that interactions mediated by this region were essential in the complex milieu of the nucleus",0
These results link the [E]PROTEIN[/E]-dependent MODIFICATION of the polymerase with DNA damage.,0
We compare the MODIFICATION levels of ankyrin mediated by control and sickle [E]PROTEIN[/E] using a biotinylated GROUP cell-free assay,0
"Here, we demonstrate that [E]PROTEIN[/E] is a single subunit TRANSFERASE and that its RING domain is necessary and sufficient to mediate MODIFICATION",0
"Ubp2 reversed [E]PROTEIN[/E]-catalyzed substrate MODIFICATION in vitro, and Rsp5 and Ubp2 preferentially assembled and disassembled, respectively, K63-linked GROUP chains",0
"Ubp2 reversed Rsp5-catalyzed substrate MODIFICATION in vitro, and Rsp5 and [E]PROTEIN[/E] preferentially assembled and disassembled, respectively, K63-linked GROUP chains",0
"Ubp2 reversed Rsp5-catalyzed substrate MODIFICATION in vitro, and [E]PROTEIN[/E] and Ubp2 preferentially assembled and disassembled, respectively, K63-linked GROUP chains",0
"[E]PROTEIN[/E] reversed Rsp5-catalyzed substrate MODIFICATION in vitro, and Rsp5 and Ubp2 preferentially assembled and disassembled, respectively, K63-linked GROUP chains",0
"Finally, we demonstrate that [E]PROTEIN[/E] does not interact with Hrs under the conditions of POSH interacted with Hrs, but instead reduces the POSH-catalyzed MODIFICATION of Hrs and their reciprocal interaction",0
"Finally, we demonstrate that JNK1 does not interact with Hrs under the conditions of [E]PROTEIN[/E] interacted with Hrs, but instead reduces the POSH-catalyzed MODIFICATION of Hrs and their reciprocal interaction",0
"Finally, we demonstrate that JNK1 does not interact with Hrs under the conditions of POSH interacted with Hrs, but instead reduces the [E]PROTEIN[/E]-catalyzed MODIFICATION of Hrs and their reciprocal interaction",0
Overexpression of [E]PROTEIN[/E] reduced the MODIFICATION level of EGFR and delayed its degradation in EGF-stimulated cells,0
"In EGF-stimulated cells, [E]PROTEIN[/E] underwent MODIFICATION and bound to EGFR",0
"Finally, depletion of endogenous [E]PROTEIN[/E] by RNA interference resulted in elevated MODIFICATION and accelerated degradation of EGF-activated EGFR",0
"Furthermore, [E]PROTEIN[/E] mediated the MODIFICATION and degradation of KLF5, and the catalytic cysteine residue of WWP1 is essential for its function",0
"Furthermore, WWP1 mediated the MODIFICATION and degradation of KLF5, and the catalytic cysteine residue of [E]PROTEIN[/E] is essential for its function",0
"Peptide targeted to the TRAF6 binding site present in p62 blocked interaction with [E]PROTEIN[/E] and inhibited MODIFICATION of TrkA, signaling, internalization, and NGF-dependent neurite outgrowth",0
"Peptide targeted to the TRAF6 binding site present in [E]PROTEIN[/E] blocked interaction with TRAF6 and inhibited MODIFICATION of TrkA, signaling, internalization, and NGF-dependent neurite outgrowth",0
[E]PROTEIN[/E] inhibits this MODIFICATION,0
"[E]PROTEIN[/E]-mediated MODIFICATION of Myc is required for transactivation of multiple target genes, recruitment of the coactivator p300, and induction of cell proliferation by Myc",0
"HectH9-mediated MODIFICATION of Myc is required for transactivation of multiple target genes, recruitment of the coactivator [E]PROTEIN[/E], and induction of cell proliferation by Myc",0
"Furthermore, [E]PROTEIN[/E] controls the intracellular levels of sumoylated HDAC4, as a result of the MODIFICATION and degradation of RanBP2",0
Our findings suggested that the intracellular levels of RanBP2 and its functional activity may be modulated by [E]PROTEIN[/E]-mediated MODIFICATION and proteasomal pathways.,0
We also demonstrated that RanBP2 becomes a target for Parkin TRANSFERASE and is processed via [E]PROTEIN[/E]-mediated MODIFICATION and subsequent proteasomal degradation,0
Lysine selection is a long-standing problem in protein MODIFICATION catalyzed by the [E]PROTEIN[/E] TRANSFERASES,0
"Thus, the COP1-SPA1 interaction defines a critical step in coordinating COP1-mediated MODIFICATION and subsequent degradation of HY5 with [E]PROTEIN[/E] signaling.",0
"Thus, the [E]PROTEIN[/E]-SPA1 interaction defines a critical step in coordinating COP1-mediated MODIFICATION and subsequent degradation of HY5 with PHYA signaling.",0
"Thus, the COP1-SPA1 interaction defines a critical step in coordinating [E]PROTEIN[/E]-mediated MODIFICATION and subsequent degradation of HY5 with PHYA signaling.",0
"Thus, the COP1-[E]PROTEIN[/E] interaction defines a critical step in coordinating COP1-mediated MODIFICATION and subsequent degradation of HY5 with PHYA signaling.",0
Paracaspase and a GROUP-conjugating enzyme (UBC13) were both required for [E]PROTEIN[/E]-induced NEMO MODIFICATION and subsequent NF-kappaB activation,0
[E]PROTEIN[/E] and a GROUP-conjugating enzyme (UBC13) were both required for Bcl10-induced NEMO MODIFICATION and subsequent NF-kappaB activation,0
[E]PROTEIN[/E] activates the NF-kappaB pathway through MODIFICATION of NEMO,0
Here we show that [E]PROTEIN[/E] targets NEMO for lysine-63-linked MODIFICATION,0
"Thus, the adaptor protein Bcl10 promotes activation of NF-kappaB transcription factors through [E]PROTEIN[/E]- and UBC13-dependent MODIFICATION of NEMO.",0
Paracaspase and a GROUP-conjugating enzyme ([E]PROTEIN[/E]) were both required for Bcl10-induced NEMO MODIFICATION and subsequent NF-kappaB activation,0
"Thus, the adaptor protein Bcl10 promotes activation of NF-kappaB transcription factors through paracaspase- and [E]PROTEIN[/E]-dependent MODIFICATION of NEMO.",0
p53 MODIFICATION catalysed by [E]PROTEIN[/E] provides a biochemical assay to dissect stages in TRANSFERASE-TRANSFERASE-catalysed MODIFICATION of a conformationally flexible protein,0
"Upon [E]PROTEIN[/E] knockdown, Paip2 interacts with EDD, which leads to Paip2 MODIFICATION",0
"Upon PABP knockdown, Paip2 interacts with [E]PROTEIN[/E], which leads to Paip2 MODIFICATION",0
"Upon PABP knockdown, [E]PROTEIN[/E] interacts with EDD, which leads to Paip2 MODIFICATION",0
Acetylation of p53 regulates p53's transcriptional activity and inhibits [E]PROTEIN[/E]-mediated p53 MODIFICATION and degradation,0
Regulation of the [E]PROTEIN[/E] pathway by ribosomal protein L11 involves a post-MODIFICATION mechanism,0
Regulation of the MDM2-p53 pathway by [E]PROTEIN[/E] involves a post-MODIFICATION mechanism,0
Regulation of the MDM2-p53 pathway by [E]PROTEIN[/E] involves a post-MODIFICATION mechanism,0
"The ribosomal proteins L5, L11, and L23 can block this loop by inhibiting [E]PROTEIN[/E]-mediated p53 MODIFICATION and degradation in response to ribosomal stress",0
"These results suggest that L11, unlike L5 and L23, differentially regulates the levels of MODIFIED p53 and MDM2 and inhibits the turnover and activity of [E]PROTEIN[/E] through a post-MODIFICATION mechanism.",0
The binding of Nedd4-2 to TrkA through a [E]PROTEIN[/E] motif leads to the MODIFICATION and downregulation of TrkA,0
The binding of [E]PROTEIN[/E] to TrkA through a PPXY motif leads to the MODIFICATION and downregulation of TrkA,0
The [E]PROTEIN[/E]-dependent MODIFICATION of CtIP does not target CtIP for degradation,0
"Here, we demonstrate that [E]PROTEIN[/E] Ring domain catalyzes CtIP MODIFICATION in a manner that depends on a phosphorylation-mediated interaction between CtIP and BRCA1 BRCT domains",0
[E]PROTEIN[/E] physically interacts with ICE1 and mediates the MODIFICATION of ICE1 both in vitro and in vivo,0
Our results indicate that cold stress responses in Arabidopsis are attenuated by a MODIFICATION/proteasome pathway in which [E]PROTEIN[/E] mediates the degradation of the ICE1 protein.,0
We present evidence here that [E]PROTEIN[/E] is an TRANSFERASE required for the MODIFICATION of ICE1,0
Histone H2A MODIFICATION by the [E]PROTEIN[/E] strongly depends on the Ring1b protein,0
Histone H2A MODIFICATION by the PRC1 complex strongly depends on the [E]PROTEIN[/E] protein,0
"The binding of ligands to the [E]PROTEIN[/E] of MDM2 reactivates, in vitro and in vivo, MDM2-catalyzed MODIFICATION of p53F19A, a mutant p53 normally refractory to MDM2-catalyzed MODIFICATION",0
"However, peptides from within the DNA binding domain of p53 that bind the acid domain of [E]PROTEIN[/E] inhibit MODIFICATION of p53, localizing a motif that harbors a key MODIFICATION signal",0
The control of p53 MODIFICATION by [E]PROTEIN[/E] provides a model system to define how an TRANSFERASE functions on a conformationally flexible substrate,0
"The mechanism of [E]PROTEIN[/E]-mediated MODIFICATION of p53 has been analyzed by deconstructing, in vitro, the MDM2-dependent MODIFICATION reaction",0
"The binding of ligands to the N-terminal hydrophobic cleft of [E]PROTEIN[/E] reactivates, in vitro and in vivo, MDM2-catalyzed MODIFICATION of p53F19A, a mutant p53 normally refractory to MDM2-catalyzed MODIFICATION",0
"The binding of ligands to the N-terminal hydrophobic cleft of MDM2 reactivates, in vitro and in vivo, [E]PROTEIN[/E]-catalyzed MODIFICATION of p53F19A, a mutant p53 normally refractory to MDM2-catalyzed MODIFICATION",0
We propose a model in which the interaction between the p53-BOX-I domain and the N terminus of MDM2 promotes conformational changes in [E]PROTEIN[/E] that stabilize acid-domain interactions with a MODIFICATION signal in the DNA binding domain of the p53 tetramer.,0
Treatment of cells with EGF stimulates [E]PROTEIN[/E] binding to both Eps15 and the EGFR and promotes parkin-mediated MODIFICATION of Eps15,0
Treatment of cells with [E]PROTEIN[/E] stimulates parkin binding to both Eps15 and the EGFR and promotes parkin-mediated MODIFICATION of Eps15,0
Treatment of cells with EGF stimulates parkin binding to both Eps15 and the EGFR and promotes [E]PROTEIN[/E]-mediated MODIFICATION of Eps15,0
"Here, we report a novel role for [E]PROTEIN[/E] in a proteasome-independent MODIFICATION pathway",0
Binding of the parkin GROUP-like (Ubl) domain to the Eps15 GROUPS is required for [E]PROTEIN[/E]-mediated Eps15 MODIFICATION,0
Treatment of cells with EGF stimulates parkin binding to both Eps15 and the [E]PROTEIN[/E] and promotes parkin-mediated MODIFICATION of Eps15,0
Treatment of cells with EGF stimulates parkin binding to both [E]PROTEIN[/E] and the EGFR and promotes parkin-mediated MODIFICATION of Eps15,0
"Ionizing radiation triggered an ATM-dependent movement of COP1 from the nucleus to the cytoplasm, and ATM-dependent phosphorylation of COP1 on Ser(387) was both necessary and sufficient to disrupt the COP1-p53 complex and subsequently to abrogate the MODIFICATION and degradation of [E]PROTEIN[/E]",0
MODIFICATION of Piasy by [E]PROTEIN[/E] could be reproduced in vitro using purified components,0
Piasy destabilization and MODIFICATION required an intact RING domain in [E]PROTEIN[/E],0
Here we report that [E]PROTEIN[/E] interacts with Piasy and promotes Piasy MODIFICATION and degradation,0
"TRANSFERASE was subsequently demonstrated to bind and MODIFY RhoGDI, although [E]PROTEIN[/E]-mediated MODIFICATION of RhoGDI did not result in proteosomal degradation",0
[E]PROTEIN[/E] promotes MODIFICATION of expanded ataxin-1 both in vitro and in cell culture,0
"The Hsp70 chaperone increases [E]PROTEIN[/E]-mediated MODIFICATION of ataxin-1 in vitro, and the tetratricopeptide repeat domain, which mediates CHIP interactions with chaperones, is required for ataxin-1 MODIFICATION in cell culture",0
[E]PROTEIN[/E] protects from the neurotoxicity of expanded and wild-type ataxin-1 and promotes their MODIFICATION and degradation,0
"Wild-type E6-AP promotes the MODIFICATION of TH1, while a catalytically inactive point mutant of E6-AP abolishes [E]PROTEIN[/E] MODIFICATION",0
"[E]PROTEIN[/E] promotes the MODIFICATION of TH1, while a catalytically inactive point mutant of E6-AP abolishes its MODIFICATION",0
"Wild-type E6-AP promotes the MODIFICATION of TH1, while a catalytically inactive point mutant of [E]PROTEIN[/E] abolishes its MODIFICATION",0
"Many [E]PROTEIN[/E] are TRANSFERASES, and their activity is mediated via MODIFICATION and subsequent degradation of their targets",0
"By in vitro degradation, MODIFICATION, and Cdh1 binding analyses, we provide direct evidence that thymidine binding protects wild-type hTK1 protein from [E]PROTEIN[/E]-mediated destruction",0
"By in vitro degradation, MODIFICATION, and Cdh1 binding analyses, we provide direct evidence that thymidine binding protects [E]PROTEIN[/E] from APC/C-Cdh1-mediated destruction",0
"By in vitro degradation, MODIFICATION, and [E]PROTEIN[/E] binding analyses, we provide direct evidence that thymidine binding protects wild-type hTK1 protein from APC/C-Cdh1-mediated destruction",0
These results suggest that [E]PROTEIN[/E] contains enzymatic activities capable of carrying out MODIFICATION,0
Overexpression of FBX4 and [E]PROTEIN[/E] triggered cyclin D1 MODIFICATION and increased cyclin D1 turnover,0
"Impairment of [E]PROTEIN[/E] function attenuated cyclin D1 MODIFICATION, promoting cyclin D1 overexpression and accelerated cell-cycle progression",0
"Impairment of SCF(FBX4-alphaB crystallin) function attenuated cyclin D1 MODIFICATION, promoting [E]PROTEIN[/E] overexpression and accelerated cell-cycle progression",0
Phosphorylation-dependent MODIFICATION of cyclin D1 by the [E]PROTEIN[/E] complex,0
Overexpression of [E]PROTEIN[/E] and alphaB crystallin triggered cyclin D1 MODIFICATION and increased cyclin D1 turnover,0
"[E]PROTEIN[/E], an F-box protein, binds specifically to proteins attached with N-linked high-mannose type oligosaccharides, and subsequently contributes to MODIFICATION of glycoproteins",0
"MDM2, a TRANSFERASE for p53, interacts and facilitates MODIFICATION of the S72A-p53R2 mutant more efficiently than [E]PROTEIN[/E] after DNA damage in vivo",0
"In order to analyze the role of [E]PROTEIN[/E] MODIFICATION on TrkA function, we generated three TrkA mutants, by introducing point mutations on conserved hydrophobic amino acids - Leu784 and Val790 switched to Ala",0
"In order to analyze the role of Nedd4-2 MODIFICATION on TrkA function, we generated three TrkA mutants, by introducing point mutations on conserved hydrophobic amino acids - Leu784 and Val790 switched to [E]PROTEIN[/E]",0
"In order to analyze the role of Nedd4-2 MODIFICATION on TrkA function, we generated three TrkA mutants, by introducing point mutations on conserved hydrophobic amino acids - [E]PROTEIN[/E] and Val790 switched to Ala",0
"In order to analyze the role of Nedd4-2 MODIFICATION on TrkA function, we generated three TrkA mutants, by introducing point mutations on conserved hydrophobic amino acids - Leu784 and [E]PROTEIN[/E] switched to Ala",0
"In order to analyze the role of Nedd4-2 MODIFICATION on TrkA function, we generated three [E]PROTEIN[/E] mutants, by introducing point mutations on conserved hydrophobic amino acids - Leu784 and Val790 switched to Ala",0
MODIFICATION of TrkA by [E]PROTEIN[/E] regulates receptor lysosomal targeting and mediates receptor signaling,0
"Through their opposing activities, the initiator [E]PROTEIN[/E], Ube2w, and the specialized deMODIFYING enzyme (DUB), ataxin-3, participate in initiating, regulating, and terminating the CHIP MODIFICATION cycle",0
"Through their opposing activities, the initiator TRANSFERASE, Ube2w, and the specialized [E]PROTEIN[/E], participate in initiating, regulating, and terminating the CHIP MODIFICATION cycle",0
"Through their opposing activities, the initiator TRANSFERASE, [E]PROTEIN[/E], and the specialized deMODIFYING enzyme (DUB), ataxin-3, participate in initiating, regulating, and terminating the CHIP MODIFICATION cycle",0
[E]PROTEIN[/E] knockdown increased H2B MODIFICATION (uH2B) levels at these exons as well as upstream 3' and downstream 5' intronic splicing elements,0
"Change in H2B MODIFICATION level, as modulated by [E]PROTEIN[/E], regulates U1A and U2B association with chromatin and binding to nascent pre-mRNA",0
"Co-expression of KLHL2 and Cullin3 decreased the abundance of WNK1, WNK3 and WNK4 within HEK293T cells, and a significant increase of WNK4 MODIFICATION by [E]PROTEIN[/E] and Cullin3 was observed both in HEK293T cells and in an in vitro MODIFICATION assay",0
"Co-expression of KLHL2 and Cullin3 decreased the abundance of WNK1, WNK3 and WNK4 within HEK293T cells, and a significant increase of WNK4 MODIFICATION by KLHL2 and [E]PROTEIN[/E] was observed both in HEK293T cells and in an in vitro MODIFICATION assay",0
"We have shown that a [E]PROTEIN[/E] TRANSFERASE targets Rac1, a related member of the Rho family for MODIFICATION and degradation",0
"Here, [E]PROTEIN[/E] mediates RhoA MODIFICATION and proteasomal degradation in lung epithelial cells",0
A RhoA(K135R) mutant protein was resistant to [E]PROTEIN[/E]-mediated MODIFICATION and degradation and exhibited a longer lifespan,0
Protein kinase Erk2-mediated phosphorylation of RhoA was both sufficient and required for [E]PROTEIN[/E]-mediated RhoA MODIFICATION and degradation,0
A new mechanism of RhoA MODIFICATION and degradation: roles of [E]PROTEIN[/E] TRANSFERASE and Erk2,0
"We now describe MODIFICATION of active β-catenin in the Wnt-on phase by a RING finger TRANSFERASE, [E]PROTEIN[/E] in endothelial cells",0
"Deletion of the c-Cbl UBA domain abrogates its dimerization, binding to β-catenin, Wnt-induced [E]PROTEIN[/E] nuclear translocation, and MODIFICATION of nuclear β-catenin",0
Loss of Pellino3 led to attenuation of Nod2-induced MODIFICATION of RIP2 and less activation of the transcription factor NF-κB and [E]PROTEIN[/E],0
Loss of Pellino3 led to attenuation of [E]PROTEIN[/E]-induced MODIFICATION of RIP2 and less activation of the transcription factor NF-κB and mitogen-activated protein kinases (MAPKs),0
Loss of Pellino3 led to attenuation of Nod2-induced MODIFICATION of RIP2 and less activation of the transcription factor [E]PROTEIN[/E] and mitogen-activated protein kinases (MAPKs),0
"The GROUP-conjugating enzyme Pex4p together with its binding partner, the peroxisomal membrane protein Pex22p, co-ordinates [E]PROTEIN[/E]-dependent MODIFICATION of the cycling receptor protein Pex5p",0
"The GROUP-conjugating enzyme Pex4p together with its binding partner, the peroxisomal membrane protein [E]PROTEIN[/E], co-ordinates cysteine-dependent MODIFICATION of the cycling receptor protein Pex5p",0
"The GROUP-conjugating enzyme [E]PROTEIN[/E] together with its binding partner, the peroxisomal membrane protein Pex22p, co-ordinates cysteine-dependent MODIFICATION of the cycling receptor protein Pex5p",0
We also show that TRAF6 is necessary for the translocation of mTORC1 to the lysosomes and that the [E]PROTEIN[/E]-catalyzed K63 MODIFICATION of mTOR regulates mTORC1 activation by amino acids,0
We also show that TRAF6 is necessary for the translocation of mTORC1 to the lysosomes and that the TRAF6-catalyzed K63 MODIFICATION of mTOR regulates [E]PROTEIN[/E] activation by amino acids,0
We also show that [E]PROTEIN[/E] is necessary for the translocation of mTORC1 to the lysosomes and that the TRAF6-catalyzed K63 MODIFICATION of mTOR regulates mTORC1 activation by amino acids,0
"Moreover, the same motif is required for [E]PROTEIN[/E]-mediated MODIFICATION of Hsc70 in vitro, highlighting its functional importance",0
"In support of this suggestion, we find that deleting residues 623-641 of the C-terminal region, while retaining the IEEVD motif, caused a significant decrease in the efficiency of Hsc70 MODIFICATION by [E]PROTEIN[/E].",0
"SARM1, which is known to be an adaptor protein for Toll-like receptor, binds to PINK1 and promotes [E]PROTEIN[/E]-mediated lysine 63 chain MODIFICATION of PINK1 at lysine 433",0
"Here, we applied an in chip MODIFICATION screen using a human protein microarray to uncover putative substrates for the [E]PROTEIN[/E] protein",0
[E]PROTEIN[/E] interacted with and mediated the MODIFICATION and proteasomal degradation of ELK-1 in HEK293T cells,0
"Here, we continue to report that [E]PROTEIN[/E] reciprocally controls APC/Cdh1 activity by governing Cdh1 MODIFICATION and subsequent degradation",0
"Here, we continue to report that SCF(β-TRCP) reciprocally controls [E]PROTEIN[/E] activity by governing Cdh1 MODIFICATION and subsequent degradation",0
"Furthermore, we define both cyclin A and Plk1, two well-known Cdh1 substrates, as upstream modifying enzymes that promote Cdh1 phosphorylation to trigger Cdh1 MODIFICATION and subsequent degradation by [E]PROTEIN[/E]",0
The [E]PROTEIN[/E] MODIFICATION of Beclin 1 enhances the association with Vps34 to promote Vps34 activity,0
WASH can suppress Beclin 1 MODIFICATION to inactivate [E]PROTEIN[/E] activity leading to suppression of autophagy.,0
[E]PROTEIN[/E] can suppress Beclin 1 MODIFICATION to inactivate Vps34 activity leading to suppression of autophagy.,0
[E]PROTEIN[/E] inhibits autophagy through suppression of Beclin 1 MODIFICATION,0
The lysine 437 MODIFICATION of Beclin 1 enhances the association with [E]PROTEIN[/E] to promote Vps34 activity,0
Ambra1 is an TRANSFERASE for [E]PROTEIN[/E]-linked MODIFICATION of Beclin 1 that is required for starvation-induced autophagy,0
The G2BR allosterically enhances [E]PROTEIN[/E] binding and MODIFICATION,0
"Thus, [E]PROTEIN[/E] is a MODIFICATION machine where multiple TRANSFERASE-binding sites coordinately facilitate processive MODIFICATION.",0
"CHIP noncanonically MODIFIES SirT6 at K170, which stabilizes SirT6 and prevents SirT6 canonical MODIFICATION by [E]PROTEIN[/E]",0
[E]PROTEIN[/E] regulates Rsp5 MODIFICATION activity in vivo and in vitro,0
"To investigate the mechanism and significance of the Rsp5-Rup1-Ubp2 complex, we examined [E]PROTEIN[/E] MODIFICATION status in the presence or absence of these cofactors",0
[E]PROTEIN[/E] forms a direct complex with p53 and controls level of MODIFICATION,0
"Here, we report a novel function of [E]PROTEIN[/E] in regulating Wnt/β-catenin signaling through targeting axin for nonproteolytic MODIFICATION",0
"Unexpectedly, [E]PROTEIN[/E]-mediated axin MODIFICATION does not lead to its degradation but instead disrupts its interaction with the Wnt coreceptors LRP5/6, which subsequently attenuates Wnt-stimulated LRP6 phosphorylation and represses Wnt/β-catenin signaling",0
We next identified K789 and K821 in axin as the MODIFICATION sites by [E]PROTEIN[/E],0
We show that [E]PROTEIN[/E] is an TRANSFERASE for K48-linked EID1 MODIFICATION for its degradation,0
"Recently, we demonstrated that WNK4 is a substrate for [E]PROTEIN[/E] TRANSFERASE complexes and that impaired WNK4 MODIFICATION is a common mechanism for pseudohypoaldosteronism type II (PHAII) caused by WNK4, KLHL3, and CUL3 mutations",0
"Recently, we demonstrated that WNK4 is a substrate for KLHL3-Cullin3 (CUL3) TRANSFERASE complexes and that impaired WNK4 MODIFICATION is a common mechanism for pseudohypoaldosteronism type II (PHAII) caused by [E]PROTEIN[/E], KLHL3, and CUL3 mutations",0
Decrease of WNK4 MODIFICATION by disease-causing mutations of [E]PROTEIN[/E] through different molecular mechanisms,0
"Recently, we demonstrated that WNK4 is a substrate for KLHL3-Cullin3 (CUL3) TRANSFERASE complexes and that impaired WNK4 MODIFICATION is a common mechanism for pseudohypoaldosteronism type II (PHAII) caused by WNK4, [E]PROTEIN[/E], and CUL3 mutations",0
"Recently, we demonstrated that WNK4 is a substrate for KLHL3-Cullin3 (CUL3) TRANSFERASE complexes and that impaired WNK4 MODIFICATION is a common mechanism for pseudohypoaldosteronism type II (PHAII) caused by WNK4, KLHL3, and [E]PROTEIN[/E] mutations",0
These data suggest that [E]PROTEIN[/E] is an endogenous substrate of the CDC34 GROUP-conjugating enzyme and imply that MODIFICATION of a kinetochore protein plays a regulatory role in kinetochore function.,0
These data suggest that Cbf2p is an endogenous substrate of the [E]PROTEIN[/E] GROUP-conjugating enzyme and imply that MODIFICATION of a kinetochore protein plays a regulatory role in kinetochore function.,0
"MODIFICATION of Cln2p by Cdc34p contributes to the instability of Cln2p in vivo, as the rate of [E]PROTEIN[/E] degradation is reduced in cdc34ts cells",0
"These results provide a molecular framework for [E]PROTEIN[/E] instability and suggest that a multicomponent, regulated pathway specifies the selective MODIFICATION of G1 cyclins.",0
MODIFICATION of the G1 cyclin Cln2p by a [E]PROTEIN[/E]-dependent pathway,0
"MODIFICATION of Cln2p by [E]PROTEIN[/E] contributes to the instability of Cln2p in vivo, as the rate of Cln2p degradation is reduced in cdc34ts cells",0
"MODIFICATION of Cln2p by Cdc34p contributes to the instability of [E]PROTEIN[/E] in vivo, as the rate of Cln2p degradation is reduced in cdc34ts cells",0
